split,image,label,face_height,face_width,cheek_width,jaw_width,eye_distance,mouth_width,brow_width,nose_to_chin,forehead_to_nose,face_ratio,cheek_to_jaw_ratio,jaw_to_face_ratio,cheek_to_face_ratio,eye_to_face_ratio,mouth_to_face_ratio,brow_to_face_ratio,upper_face_ratio,lower_face_ratio,jaw_angle,eye_opening,symmetry_score
train,data\face_shape\dataset\train\heart\Heart(134).jpg,heart,0.7754376483406842,1.1045671401556214,1.1045671401556214,0.8658397380497292,0.7111696629722006,0.48258076956355717,0.9331296921804744,0.44628223586603466,0.5543278531930103,0.9053320197983719,1.275717770408201,0.7838724388702545,1.0,0.6438446673979498,0.43689582282482786,0.8447921889555818,0.5543278531930103,0.44628223586603466,139.05058652622586,0.07275261737411476,0.9445475555597495
train,data\face_shape\dataset\train\heart\Heart(135).jpg,heart,0.7489973133215589,1.158620026816984,1.158620026816984,0.8618829034470298,0.6980576452172382,0.4750001444550822,0.9820207998304287,0.42297710319798854,0.5770463846994445,0.8630957318658194,1.3442893717733329,0.7438874553332515,1.0,0.6024905741833028,0.40997059731482915,0.8475779609371011,0.5770463846994445,0.42297710319798854,143.92891475732645,0.07527939313749556,0.9879394035213815
train,data\face_shape\dataset\train\heart\Heart(136).jpg,heart,0.7462492171489653,1.1302853214495565,1.1302853214495565,0.8846372994894395,0.7575441493953265,0.5847965280725381,0.986569264966643,0.4371700443885007,0.5628369404970872,0.8847323600712875,1.2776821891885979,0.7826672457843823,1.0,0.6702238231527233,0.5173884124431116,0.8728497541677335,0.5628369404970872,0.4371700443885007,136.32336819521203,0.07606534237589789,0.9830629356371287
train,data\face_shape\dataset\train\heart\Heart(137).jpg,heart,0.8075476781495953,1.1030603006297064,1.1030603006297064,0.8553194243757171,0.7201875562287219,0.5360590795294479,0.9271499902611479,0.462548407415422,0.5375927100512523,0.9065687518888386,1.2896471998573062,0.7754058630225736,1.0,0.6528995339761451,0.48597441066769115,0.8405252094847976,0.5375927100512523,0.462548407415422,140.1081653587807,0.06892136341125445,0.977936104387542
train,data\face_shape\dataset\train\heart\Heart(138).jpg,heart,0.7832664394357391,1.0761514261607645,1.0761514261607645,0.8328334567125035,0.7218001026332744,0.3910219157821175,0.9511150677571255,0.4240704636398665,0.5776485116231087,0.9292372575926053,1.2921568141711377,0.7738998773468966,1.0,0.670723547901005,0.3633521326799815,0.8838115572176363,0.5776485116231087,0.4240704636398665,141.06988396564677,0.07828737536936649,0.9035080487061493
train,data\face_shape\dataset\train\heart\Heart(139).jpg,heart,0.7672405506146266,1.1001191016897167,1.1001191016897167,0.8759192062230813,0.7013348471237186,0.47729511691796583,0.9219856959590722,0.43612510418888684,0.571141728278965,0.9089924885987891,1.255959560966101,0.7962039790761946,1.0,0.6375081080280404,0.4338576761233118,0.8380780722223236,0.571141728278965,0.43612510418888684,138.27870751009223,0.08761305827499931,0.8221108919625711
train,data\face_shape\dataset\train\heart\Heart(14).jpg,heart,0.7506328089987901,1.1112834510809941,1.1112834510809941,0.8725769433049979,0.7335515877057126,0.47619190482962603,0.9600257420654897,0.3773076568890323,0.6229980138119996,0.8998604262731135,1.2735649957376416,0.7851974601585258,1.0,0.6600940444061817,0.4285062504677931,0.8638891734882136,0.6229980138119996,0.3773076568890323,137.95054237992278,0.07573994284434103,0.9393050795278373
train,data\face_shape\dataset\train\heart\Heart(140).jpg,heart,0.7706051640168392,1.1420662433864732,1.1420662433864732,0.9208946303969586,0.7606567932229805,0.4420821345363091,0.9675749933836925,0.41002991366313557,0.5906882879371178,0.8756059517482838,1.2401703796385226,0.806340819308613,1.0,0.6660356153838054,0.3870897481615778,0.8472144229695675,0.5906882879371178,0.41002991366313557,136.16820083814127,0.08283039473108232,0.9356418698761545
train,data\face_shape\dataset\train\heart\Heart(141).jpg,heart,0.7691924780824572,1.117698529926496,1.117698529926496,0.8781164814542134,0.7151552373107798,0.5472923787018735,0.9383722899023745,0.46923033062734576,0.5307861928343529,0.894695638604592,1.2728362962457103,0.7856469861438948,1.0,0.6398462717471866,0.4896601042660989,0.8395575951630583,0.5307861928343529,0.46923033062734576,137.02273623802034,0.07859814552240717,0.9771703696451978
train,data\face_shape\dataset\train\heart\Heart(142).jpg,heart,0.7418261758748516,1.1674957645874118,1.1674957645874118,0.9312024891909917,0.7818138289152851,0.5553315737878615,1.002067626136956,0.41527740252282674,0.5850417299075212,0.8565341565529326,1.2537506913256928,0.7976067386591974,1.0,0.6696502485313724,0.4756604611615986,0.8583051489622171,0.5850417299075212,0.41527740252282674,135.39320888755094,0.0707586601753337,0.9854385330483818
train,data\face_shape\dataset\train\heart\Heart(143).jpg,heart,0.8131122341187704,1.0838625287197414,1.0838625287197414,0.8443705627599531,0.7219408126869546,0.3986972434384887,0.953558049858188,0.4111905149709803,0.5888139827994314,0.9226262311893004,1.2836337225885428,0.7790384300464042,1.0,0.6660815311511057,0.3678485350992159,0.879777669760879,0.5888139827994314,0.4111905149709803,137.5524464322425,0.08964670016536667,0.9786972001274898
train,data\face_shape\dataset\train\heart\Heart(144).jpg,heart,0.7924466025348956,1.1263834723109911,1.1263834723109911,0.8719906557527617,0.7580930498249379,0.43362554428030325,0.9634481112508193,0.39213469505522813,0.6078733782048372,0.8877971175733862,1.2917380076035565,0.7741507907282287,1.0,0.6730328244869973,0.384971508318244,0.8553464561000005,0.6078733782048372,0.39213469505522813,138.01226998941752,0.0956668395129411,0.9925437996696057
train,data\face_shape\dataset\train\heart\Heart(145).jpg,heart,0.7899151766680383,1.101536840405934,1.101536840405934,0.850815098193399,0.7265361671046283,0.48047484617794445,0.9489132754872952,0.415735349812102,0.5845664186964836,0.9078225650914081,1.2946841713844897,0.7723891448604298,1.0,0.6595659268526036,0.4361859073191613,0.8614448838021663,0.5845664186964836,0.415735349812102,144.241727436117,0.0749000327200046,0.9382925202250936
train,data\face_shape\dataset\train\heart\Heart(146).jpg,heart,0.7789284564286226,1.1410329366799727,1.1410329366799727,0.9278596674633404,0.7061329694449536,0.5803938684422819,0.9292233428523952,0.4988481628793033,0.5014018962305014,0.8763988907363781,1.2297473170694262,0.813175183323896,1.0,0.6188541511339422,0.5086565424930112,0.8143703069221883,0.5014018962305014,0.4988481628793033,132.12531902361144,0.06181033338442045,0.971323878030091
train,data\face_shape\dataset\train\heart\Heart(147).jpg,heart,0.7435159703264754,1.113137602955769,1.113137602955769,0.8648876848765278,0.740674286997022,0.48244422768234624,0.9562290397407635,0.4346712276028757,0.5663083285253517,0.8983615299174612,1.2870313942725193,0.7769818237924486,1.0,0.6653932856371694,0.43340933448056057,0.8590393830930171,0.5663083285253517,0.4346712276028757,137.6134578056325,0.08304822340713619,0.9164025528771331
train,data\face_shape\dataset\train\heart\Heart(148).jpg,heart,0.7842585829880586,1.1003667444980736,1.1003667444980736,0.8637423271301923,0.7183317864510663,0.5042110301636286,0.953083649369155,0.4277423185957528,0.5727854923878617,0.9087879154837096,1.2739525549871713,0.7849585889876959,1.0,0.6528112468345538,0.4582208910662979,0.8661509029918012,0.5727854923878617,0.4277423185957528,142.32107813486343,0.07042394661198427,0.9334905001477024
train,data\face_shape\dataset\train\heart\Heart(149).jpg,heart,0.7872388664365678,1.1182208955216917,1.1182208955216917,0.9196804223742747,0.7219816771391403,0.5198616886857803,0.9435161671741209,0.419377415514681,0.5809725166085808,0.8942776905751371,1.215879851649836,0.822449684188033,1.0,0.6456521068695547,0.4649007103764105,0.8437654590007778,0.5809725166085808,0.419377415514681,131.77715875000789,0.06707426426448992,0.9826753829482942
train,data\face_shape\dataset\train\heart\Heart(15).jpg,heart,0.7492351082862686,1.0957507337721402,1.0957507337721402,0.8658880141431881,0.7523860606445116,0.45582747569506094,0.9322830912522424,0.39303114506880715,0.6105844080862156,0.9126163179078907,1.2654647204655045,0.7902235311879319,1.0,0.6866397963106171,0.41599559247007506,0.8508167619864074,0.6105844080862156,0.39303114506880715,138.46151579345883,0.08038253074373915,0.8855244606125208
train,data\face_shape\dataset\train\heart\Heart(150).jpg,heart,0.7551404562161612,1.0876149859196635,1.0876149859196635,0.8902195355835493,0.6866600348712569,0.5466153171732977,0.9047904385985637,0.4593164505784243,0.5408597225005727,0.9194430133329046,1.2217379449067238,0.8185061323247573,1.0,0.6313447715973057,0.5025816343557382,0.8319032472998636,0.5408597225005727,0.4593164505784243,132.8788971484327,0.08272398042539503,0.9678066762835201
train,data\face_shape\dataset\train\heart\Heart(151).jpg,heart,0.7699677410709617,1.1160908936981653,1.1160908936981653,0.8818580605268243,0.7399617178620723,0.49894701943509,0.9803248583469871,0.3862734309232007,0.615176945554821,0.8959843733573541,1.2656128504755173,0.7901310417512584,1.0,0.6629941360870802,0.44704873254706873,0.8783557538926623,0.615176945554821,0.3862734309232007,138.030064873487,0.07758210269361382,0.9530204748215219
train,data\face_shape\dataset\train\heart\Heart(152).jpg,heart,0.7583149749791338,1.120328885782094,1.120328885782094,0.8733953772612935,0.7204473062903053,0.4267199696122207,0.9541233574832865,0.4064727271189894,0.5936415962769197,0.8925950340929634,1.2827282064339638,0.7795883765431809,1.0,0.6430676879203787,0.3808881258241685,0.8516457708016868,0.5936415962769197,0.4064727271189894,139.83551936421807,0.09202623157896606,0.9984977913344225
train,data\face_shape\dataset\train\heart\Heart(153).jpg,heart,0.7385201052118685,1.0526491138150784,1.0526491138150784,0.8378933185770284,0.7301245518624676,0.39148193600750136,0.9281218228086692,0.39674966035969483,0.6098248113440075,0.9499841750455057,1.2563044608146106,0.7959853930245395,1.0,0.6936067700815358,0.3719016440233036,0.8817010441826246,0.6098248113440075,0.39674966035969483,140.73938860758403,0.08911986798265671,0.8318487019087585
train,data\face_shape\dataset\train\heart\Heart(154).jpg,heart,0.7711132653619066,1.1218687420399034,1.1218687420399034,0.8867461251151966,0.713522092761422,0.44915810217989804,0.9630353253807267,0.4241699092710291,0.5770939360789773,0.8913698746804297,1.2651521221975028,0.7904187824172895,1.0,0.6360120984064667,0.4003660012517954,0.8584206772974452,0.5770939360789773,0.4241699092710291,135.76803941192975,0.06879806370732283,0.8969853660025755
train,data\face_shape\dataset\train\heart\Heart(155).jpg,heart,0.8114607336612574,1.1242247722720382,1.1242247722720382,0.8741376559356581,0.7210126555378359,0.39944411160024035,0.9409300114288798,0.4334433786483983,0.5678702156500376,0.8895018368782409,1.2860958049778695,0.7775470506392076,1.0,0.6413420815133634,0.35530627099861084,0.8369589735398528,0.5678702156500376,0.4334433786483983,139.45516400396258,0.08342300547243572,0.953378357366223
